1000
3
C:\Users\Chesler Lab\Desktop\JPhillip_PVloop_MI_2019\JPhillip_PVloop\2.20.17 jnp (2017_08_21 22_00_05 UTC).nss
2/20/2017 1:18:28 PM
1
2773903000
2850934324
Time,LAS30a1.Analog Channel  01,LAS30a1.Analog Channel  02
ms,mV,mV
0,6.66640122153658,19.2606223505191
1,6.66640122153658,18.9597101369067
2,6.66640122153658,18.9597101369067
3,6.88099265302017,18.6587979232943
4,7.09558408450376,18.5083418164881
5,7.52476694747095,18.6587979232943
6,8.16854124192172,18.8092540301005
7,8.81231553637249,18.5083418164881
8,9.88527269379045,18.5083418164881
9,11.3874127141756,18.3578857096819
10,13.1041441660443,18.3578857096819
11,15.2500584808802,18.8092540301005
12,17.1813813642325,18.6587979232943
13,18.8981128161013,19.2606223505191
14,20.4002528364864,19.2606223505191
15,21.687801425388,19.4110784573253
16,22.7607585828059,19.4110784573253
17,23.6191243087403,19.862446777744
18,24.4774900346746,19.862446777744
19,25.335855760609,20.9156395253874
20,25.9796300550598,20.9156395253874
21,26.408812918027,20.1633589913564
22,26.8379957809941,20.0129028845502
23,27.0525872124777,19.4110784573253
24,27.2671786439613,19.4110784573253
25,27.4817700754449,18.9597101369067
26,27.6963615069285,18.9597101369067
27,27.6963615069285,17.7560612824571
28,27.9109529384121,17.7560612824571
29,27.9109529384121,15.6496757871702
30,28.1255443698957,15.6496757871702
31,28.1255443698957,15.499219680364
32,27.9109529384121,15.499219680364
33,28.1255443698957,14.4460269327206
34,28.1255443698957,14.4460269327206
35,27.9109529384121,13.5432902918834
36,27.9109529384121,13.5432902918834
37,27.6963615069285,12.9414658646586
38,27.4817700754449,12.7910097578524
39,27.2671786439613,12.4900975442399
40,27.0525872124777,12.3396414374337
41,26.8379957809941,11.8882731170151
42,26.408812918027,11.8882731170151
43,25.7650386235762,11.7378170102089
44,25.335855760609,11.5873609034027
45,24.6920814661582,11.1359925829841
46,23.8337157402239,11.1359925829841
47,22.5461671513223,11.1359925829841
48,21.687801425388,11.1359925829841
49,20.61484426797,11.1359925829841
50,19.1127042475849,11.1359925829841
51,17.6105642271997,11.1359925829841
52,16.1084242068146,10.9855364761779
53,14.820875617913,10.9855364761779
54,13.7479184604951,10.9855364761779
55,12.8895527345607,10.9855364761779
56,12.24577844011,11.1359925829841
57,11.6020041456592,10.9855364761779
58,10.9582298512084,10.8350803693717
59,10.3144555567576,10.6846242625655
60,9.88527269379045,10.5341681557593
61,9.45608983082327,10.5341681557593
62,9.02690696785608,10.8350803693717
63,8.5977241048889,10.9855364761779
64,8.38313267340531,10.8350803693717
65,7.95394981043813,10.8350803693717
66,7.73935837895454,11.1359925829841
67,7.52476694747095,11.1359925829841
68,7.31017551598735,11.5873609034027
69,7.09558408450376,11.5873609034027
70,7.09558408450376,11.4369047965965
71,6.88099265302017,11.4369047965965
72,6.88099265302017,11.5873609034027
73,6.66640122153658,11.5873609034027
74,6.66640122153658,11.5873609034027
75,6.66640122153658,11.5873609034027
76,6.45180979005299,11.8882731170151
77,6.45180979005299,11.8882731170151
78,6.45180979005299,12.3396414374337
79,6.45180979005299,12.4900975442399
80,6.45180979005299,12.9414658646586
81,6.66640122153658,12.9414658646586
82,6.66640122153658,13.242378078271
83,6.66640122153658,13.3928341850772
84,6.66640122153658,13.994658612302
85,6.66640122153658,14.1451147191082
86,6.88099265302017,15.0478513599454
87,6.66640122153658,15.0478513599454
88,6.66640122153658,15.8001318939764
89,6.88099265302017,15.9505880007826
90,6.88099265302017,16.2515002143951
91,6.66640122153658,16.4019563212013
92,6.88099265302017,17.7560612824571
93,6.66640122153658,17.9065173892633
94,6.88099265302017,18.6587979232943
95,6.88099265302017,18.6587979232943
96,6.88099265302017,18.9597101369067
97,6.88099265302017,18.9597101369067
98,6.88099265302017,19.862446777744
99,6.88099265302017,20.0129028845502
100,6.66640122153658,20.614727311775
101,6.88099265302017,20.7651834185812
102,6.66640122153658,20.9156395253874
103,6.66640122153658,21.0660956321936
104,6.66640122153658,21.5174639526122
105,6.66640122153658,21.5174639526122
106,6.66640122153658,21.6679200594184
107,6.66640122153658,21.6679200594184
108,6.66640122153658,21.9688322730308
109,6.66640122153658,21.9688322730308
110,6.45180979005299,22.119288379837
111,6.66640122153658,22.119288379837
112,6.66640122153658,22.119288379837
113,6.88099265302017,22.119288379837
114,7.09558408450376,21.6679200594184
115,7.31017551598735,21.6679200594184
116,7.95394981043813,21.5174639526122
117,8.5977241048889,21.5174639526122
118,10.099864125274,21.0660956321936
119,11.6020041456592,21.0660956321936
120,13.3187355975279,21.0660956321936
121,15.2500584808802,21.0660956321936
122,17.1813813642325,21.367007845806
123,18.8981128161013,21.367007845806
124,20.4002528364864,22.7211128070618
125,21.9023928568716,22.7211128070618
126,22.9753500142895,22.7211128070618
127,24.0483071717075,22.7211128070618
128,25.1212643291254,22.2697444866432
129,25.7650386235762,22.4202005934494
130,26.6234043495106,23.1724811274804
131,27.0525872124777,23.0220250206742
132,27.4817700754449,22.5706567002556
133,27.9109529384121,22.2697444866432
134,28.3401358013793,21.367007845806
135,28.5547272328629,21.0660956321936
136,28.7693186643465,20.614727311775
137,28.7693186643465,20.0129028845502
138,28.9839100958301,19.1101662437129
139,28.9839100958301,18.5083418164881
140,29.1985015273137,17.9065173892633
141,29.1985015273137,17.1542368552323
142,29.1985015273137,16.4019563212013
143,28.9839100958301,15.9505880007826
144,28.9839100958301,15.6496757871702
145,29.1985015273137,14.8973952531392
146,28.9839100958301,14.4460269327206
147,28.7693186643465,13.994658612302
148,28.5547272328629,13.6937463986896
149,28.5547272328629,13.242378078271
150,28.1255443698957,13.0919219714648
151,27.9109529384121,12.4900975442399
152,27.6963615069285,12.1891853306275
153,27.2671786439613,12.0387292238213
154,26.8379957809941,12.0387292238213
155,26.1942214865434,11.8882731170151
156,25.5504471920926,11.8882731170151
157,24.6920814661582,11.4369047965965
158,23.4045328772567,11.2864486897903
159,22.5461671513223,11.1359925829841
160,21.2586185624208,11.2864486897903
161,19.9710699735192,11.5873609034027
162,18.4689299531341,11.5873609034027
163,16.7521985012654,11.2864486897903
164,15.2500584808802,11.2864486897903
165,14.1771013234623,10.3837120489531
166,13.1041441660443,10.2332559421469
167,12.24577844011,10.9855364761779
168,11.6020041456592,11.1359925829841
169,10.9582298512084,10.8350803693717
170,10.3144555567576,10.8350803693717
171,9.67068126230686,10.8350803693717
172,9.24149839933967,10.8350803693717
173,8.81231553637249,10.9855364761779
174,8.5977241048889,10.9855364761779
175,8.16854124192172,10.9855364761779
176,7.73935837895454,10.9855364761779
177,7.52476694747095,11.1359925829841
178,7.31017551598735,11.1359925829841
179,7.09558408450376,11.4369047965965
180,7.09558408450376,11.4369047965965
181,6.88099265302017,11.4369047965965
182,6.66640122153658,11.5873609034027
183,6.66640122153658,11.5873609034027
184,6.66640122153658,11.5873609034027
185,6.45180979005299,11.8882731170151
186,6.45180979005299,11.8882731170151
187,6.45180979005299,11.8882731170151
188,6.45180979005299,12.0387292238213
189,6.45180979005299,12.0387292238213
190,6.45180979005299,12.0387292238213
191,6.45180979005299,12.9414658646586
192,6.45180979005299,12.9414658646586
193,6.45180979005299,13.242378078271
194,6.45180979005299,13.242378078271
195,6.66640122153658,13.5432902918834
196,6.66640122153658,13.5432902918834
197,6.66640122153658,14.4460269327206
198,6.66640122153658,14.4460269327206
199,6.88099265302017,15.499219680364
200,6.66640122153658,15.6496757871702
201,6.66640122153658,16.1010441075888
202,6.66640122153658,16.1010441075888
203,6.88099265302017,17.1542368552323
204,6.88099265302017,17.1542368552323
205,6.88099265302017,17.7560612824571
206,6.88099265302017,17.7560612824571
207,6.66640122153658,18.3578857096819
208,6.88099265302017,18.3578857096819
209,6.66640122153658,18.6587979232943
210,6.88099265302017,18.5083418164881
211,6.66640122153658,19.2606223505191
212,6.66640122153658,19.2606223505191
