1000
3
C:\Users\Chesler Lab\Desktop\JPhillip_PVloop_MI_2019\JPhillip_PVloop\2.10.17 fnp (2017_08_21 22_00_05 UTC).nss
2/10/2017 8:45:03 AM
2
3320205000
3348282710
Time,LAS30a1.Analog Channel  01,LAS30a1.Analog Channel  02
ms,mV,mV
203,29.4441062378819,13.242378078271
204,29.2296090899451,13.0919219714648
205,29.2296090899451,12.6405536510462
206,29.0151119420083,12.3396414374337
207,28.5861176461347,12.0387292238213
208,28.5861176461347,12.0387292238213
209,28.1571233502611,11.7378170102089
210,27.9426262023243,11.7378170102089
211,27.7281290543876,11.2864486897903
212,27.299134758514,11.1359925829841
213,27.0846376105772,10.9855364761779
214,26.6556433147036,10.9855364761779
215,26.22664901883,10.9855364761779
216,25.5831575750197,10.9855364761779
217,25.1541632791461,10.8350803693717
218,24.5106718353357,10.6846242625655
219,24.0816775394622,10.3837120489531
220,23.223688947715,10.3837120489531
221,22.5801975039047,10.3837120489531
222,21.7222089121575,10.3837120489531
223,20.8642203204104,10.3837120489531
224,20.0062317286632,10.3837120489531
225,19.1482431369161,10.3837120489531
226,18.5047516931057,10.3837120489531
227,17.6467631013586,10.5341681557593
228,17.0032716575482,10.5341681557593
229,16.3597802137378,10.2332559421469
230,15.7162887699275,10.2332559421469
231,15.0727973261171,9.93234372853447
232,14.4293058823067,9.93234372853447
233,13.7858144384964,10.5341681557593
234,13.3568201426228,10.6846242625655
235,12.9278258467492,10.5341681557593
236,12.2843344029389,10.3837120489531
237,12.0698372550021,10.3837120489531
238,11.6408429591285,10.3837120489531
239,11.4263458111917,10.5341681557593
240,11.2118486632549,10.5341681557593
241,10.9973515153181,10.3837120489531
242,10.7828543673814,10.3837120489531
243,10.5683572194446,10.3837120489531
244,10.5683572194446,10.2332559421469
245,10.5683572194446,10.3837120489531
246,10.5683572194446,10.5341681557593
247,10.5683572194446,10.5341681557593
248,10.5683572194446,10.5341681557593
249,10.7828543673814,10.6846242625655
250,10.7828543673814,10.6846242625655
251,10.7828543673814,11.1359925829841
252,10.9973515153181,11.1359925829841
253,10.9973515153181,11.8882731170151
254,10.9973515153181,11.8882731170151
255,10.9973515153181,12.3396414374337
256,10.9973515153181,12.3396414374337
257,10.9973515153181,13.5432902918834
258,10.9973515153181,13.5432902918834
259,10.9973515153181,14.1451147191082
260,10.9973515153181,14.1451147191082
261,10.9973515153181,14.8973952531392
262,10.9973515153181,15.0478513599454
263,10.9973515153181,16.1010441075888
264,10.9973515153181,16.1010441075888
265,10.9973515153181,17.0037807484261
266,10.9973515153181,17.0037807484261
267,10.7828543673814,17.0037807484261
268,10.9973515153181,17.1542368552323
269,10.7828543673814,17.9065173892633
270,10.7828543673814,17.9065173892633
271,10.7828543673814,18.6587979232943
272,10.7828543673814,18.6587979232943
273,10.7828543673814,18.3578857096819
274,10.5683572194446,18.5083418164881
275,10.7828543673814,18.8092540301005
276,10.5683572194446,18.8092540301005
277,10.5683572194446,18.9597101369067
278,10.5683572194446,18.8092540301005
279,10.5683572194446,18.6587979232943
280,10.5683572194446,18.8092540301005
281,10.5683572194446,19.1101662437129
282,10.5683572194446,19.1101662437129
283,10.5683572194446,18.9597101369067
284,10.5683572194446,18.6587979232943
285,10.5683572194446,18.3578857096819
286,10.9973515153181,18.0569734960695
287,11.4263458111917,17.7560612824571
288,11.8553401070653,17.7560612824571
289,12.4988315508757,17.7560612824571
290,13.142322994686,17.3046929620385
291,14.0003115864332,17.0037807484261
292,15.0727973261171,17.0037807484261
293,16.145283065801,16.8533246416199
294,17.217768805485,17.4551490688447
295,18.2902545451689,17.7560612824571
296,19.5772374327896,17.6056051756509
297,20.8642203204104,17.6056051756509
298,21.9367060600943,17.9065173892633
299,23.0091917997782,18.0569734960695
300,24.0816775394622,18.5083418164881
301,24.9396661312093,18.6587979232943
302,25.7976547229565,18.6587979232943
303,26.4411461667668,18.6587979232943
304,26.8701404626404,18.9597101369067
305,27.5136319064508,19.1101662437129
306,27.7281290543876,19.2606223505191
307,28.1571233502611,19.2606223505191
308,28.3716204981979,18.5083418164881
309,28.5861176461347,18.5083418164881
310,28.8006147940715,17.6056051756509
311,28.8006147940715,17.4551490688447
312,29.0151119420083,16.8533246416199
313,29.0151119420083,16.8533246416199
314,29.0151119420083,16.1010441075888
315,29.0151119420083,16.1010441075888
316,29.0151119420083,15.0478513599454
317,29.0151119420083,15.0478513599454
318,29.0151119420083,14.5964830395268
319,28.8006147940715,14.4460269327206
320,28.8006147940715,13.5432902918834
321,28.8006147940715,13.3928341850772
322,28.5861176461347,12.9414658646586
323,28.5861176461347,12.9414658646586
324,28.3716204981979,12.3396414374337
325,28.1571233502611,12.3396414374337
326,27.9426262023243,11.5873609034027
327,27.7281290543876,11.5873609034027
328,27.5136319064508,11.4369047965965
329,27.0846376105772,11.2864486897903
330,26.6556433147036,11.1359925829841
331,26.22664901883,11.1359925829841
332,26.0121518708933,10.9855364761779
333,25.3686604270829,10.9855364761779
334,24.7251689832725,10.5341681557593
335,24.0816775394622,10.5341681557593
336,23.4381860956518,10.5341681557593
337,22.7946946518414,10.5341681557593
338,21.9367060600943,10.5341681557593
339,21.0787174683472,10.5341681557593
340,20.2207288766,10.3837120489531
341,19.3627402848529,10.3837120489531
342,18.5047516931057,10.5341681557593
343,17.8612602492953,10.5341681557593
344,17.217768805485,10.6846242625655
345,16.3597802137378,10.6846242625655
346,15.7162887699275,10.5341681557593
347,15.0727973261171,10.3837120489531
348,14.4293058823067,10.5341681557593
349,13.7858144384964,10.5341681557593
350,13.3568201426228,10.8350803693717
351,12.9278258467492,10.8350803693717
352,12.4988315508757,10.6846242625655
353,12.2843344029389,10.6846242625655
354,11.8553401070653,10.8350803693717
355,11.6408429591285,10.6846242625655
356,11.2118486632549,10.8350803693717
357,11.2118486632549,10.8350803693717
358,10.7828543673814,10.6846242625655
359,10.9973515153181,10.6846242625655
360,10.7828543673814,10.6846242625655
361,10.7828543673814,10.8350803693717
362,10.7828543673814,10.9855364761779
363,10.7828543673814,11.1359925829841
364,10.7828543673814,11.1359925829841
365,10.9973515153181,11.4369047965965
366,10.9973515153181,11.8882731170151
367,11.2118486632549,12.1891853306275
368,11.2118486632549,12.6405536510462
369,11.2118486632549,12.9414658646586
370,11.2118486632549,13.3928341850772
371,11.2118486632549,13.6937463986896
372,11.2118486632549,14.1451147191082
373,11.2118486632549,14.8973952531392
374,11.2118486632549,15.8001318939764
375,11.2118486632549,16.4019563212013
376,11.2118486632549,17.0037807484261
377,11.2118486632549,17.9065173892633
378,10.9973515153181,18.5083418164881
379,11.2118486632549,19.5615345641315
380,11.2118486632549,20.1633589913564
381,11.2118486632549,21.2165517389998
382,10.9973515153181,21.8183761662246
383,11.2118486632549,22.4202005934494
384,10.9973515153181,22.871568913868
385,10.9973515153181,23.6238494478991
386,10.9973515153181,23.9247616615115
387,10.9973515153181,23.7743055547053
388,10.9973515153181,23.7743055547053
389,10.9973515153181,23.9247616615115
390,10.9973515153181,23.9247616615115
391,10.9973515153181,24.2256738751239
392,10.9973515153181,24.3761299819301
393,10.7828543673814,24.3761299819301
394,10.7828543673814,24.3761299819301
395,10.7828543673814,23.7743055547053
396,10.7828543673814,23.7743055547053
397,10.7828543673814,23.6238494478991
398,10.7828543673814,23.6238494478991
399,10.7828543673814,23.4733933410929
400,10.7828543673814,23.3229372342867
401,10.9973515153181,22.5706567002556
402,11.2118486632549,22.4202005934494
403,11.6408429591285,22.119288379837
404,12.0698372550021,21.9688322730308
405,12.4988315508757,21.367007845806
406,13.142322994686,21.367007845806
407,14.0003115864332,20.614727311775
408,14.8583001781803,20.4642712049688
409,15.9307859178643,20.3138150981626
410,17.0032716575482,20.3138150981626
411,18.0757573972321,19.7119906709377
412,19.3627402848529,19.5615345641315
413,20.6497231724736,19.4110784573253
414,21.7222089121575,19.2606223505191
415,23.0091917997782,19.4110784573253
416,23.8671803915254,19.2606223505191
417,24.7251689832725,19.5615345641315
418,25.5831575750197,19.5615345641315
419,26.22664901883,19.1101662437129
420,26.8701404626404,19.1101662437129
421,27.299134758514,18.8092540301005
422,27.7281290543876,18.8092540301005
423,28.1571233502611,18.6587979232943
424,28.3716204981979,18.6587979232943
425,28.5861176461347,17.7560612824571
426,28.8006147940715,17.6056051756509
427,28.8006147940715,16.8533246416199
428,29.0151119420083,16.7028685348137
429,29.0151119420083,16.1010441075888
430,29.0151119420083,15.9505880007826
431,29.0151119420083,15.1983074667516
432,29.0151119420083,15.1983074667516
433,29.0151119420083,14.2955708259144
434,29.0151119420083,14.1451147191082
435,28.8006147940715,13.8442025054958
436,28.8006147940715,13.8442025054958
437,28.5861176461347,13.0919219714648
438,28.5861176461347,13.0919219714648
439,28.3716204981979,12.6405536510462
440,28.1571233502611,12.4900975442399
441,27.9426262023243,12.3396414374337
442,27.7281290543876,12.3396414374337
443,27.299134758514,11.7378170102089
444,27.0846376105772,11.7378170102089
445,26.8701404626404,11.2864486897903
446,26.4411461667668,11.2864486897903
447,26.0121518708933,11.1359925829841
448,25.5831575750197,11.1359925829841
449,25.1541632791461,10.9855364761779
450,24.7251689832725,10.9855364761779
451,24.0816775394622,10.8350803693717
452,23.4381860956518,10.8350803693717
453,22.5801975039047,10.6846242625655
454,21.7222089121575,10.5341681557593
455,21.0787174683472,10.2332559421469
456,20.2207288766,10.2332559421469
457,19.5772374327896,10.3837120489531
458,18.7192488410425,10.5341681557593
459,17.8612602492953,10.6846242625655
460,17.217768805485,10.6846242625655
461,16.3597802137378,10.6846242625655
462,15.9307859178643,10.5341681557593
463,15.0727973261171,10.3837120489531
464,14.6438030302435,10.5341681557593
465,14.0003115864332,10.6846242625655
466,13.5713172905596,10.6846242625655
467,12.9278258467492,10.6846242625655
468,12.4988315508757,10.5341681557593
469,12.2843344029389,10.5341681557593
470,11.8553401070653,10.6846242625655
471,11.6408429591285,10.6846242625655
472,11.2118486632549,10.6846242625655
473,10.9973515153181,10.6846242625655
474,10.9973515153181,10.5341681557593
475,10.5683572194446,10.3837120489531
476,10.5683572194446,10.5341681557593
477,10.5683572194446,10.6846242625655
478,10.5683572194446,10.8350803693717
479,10.5683572194446,10.8350803693717
480,10.5683572194446,10.6846242625655
481,10.5683572194446,10.6846242625655
482,10.7828543673814,11.1359925829841
483,10.7828543673814,11.2864486897903
484,10.9973515153181,11.8882731170151
485,10.9973515153181,12.0387292238213
486,10.9973515153181,12.4900975442399
487,10.9973515153181,12.4900975442399
488,10.9973515153181,13.0919219714648
489,10.9973515153181,13.0919219714648
490,10.9973515153181,14.2955708259144
491,10.9973515153181,14.5964830395268
492,10.9973515153181,15.3487635735578
493,10.9973515153181,15.3487635735578
494,10.9973515153181,16.1010441075888
495,10.9973515153181,16.1010441075888
496,10.9973515153181,17.4551490688447
497,10.9973515153181,17.6056051756509
498,10.9973515153181,17.9065173892633
499,10.7828543673814,17.7560612824571
500,10.7828543673814,18.0569734960695
501,10.7828543673814,18.0569734960695
502,10.7828543673814,19.1101662437129
503,10.7828543673814,19.2606223505191
504,10.7828543673814,19.4110784573253
505,10.7828543673814,19.4110784573253
506,10.7828543673814,19.5615345641315
507,10.5683572194446,19.5615345641315
508,10.7828543673814,19.7119906709377
509,10.5683572194446,19.7119906709377
510,10.5683572194446,19.862446777744
511,10.5683572194446,19.862446777744
512,10.5683572194446,19.5615345641315
513,10.5683572194446,19.5615345641315
514,10.5683572194446,19.862446777744
515,10.5683572194446,19.862446777744
516,10.5683572194446,19.5615345641315
517,10.7828543673814,19.5615345641315
518,10.9973515153181,19.2606223505191
519,11.4263458111917,19.2606223505191
520,11.8553401070653,18.9597101369067
521,12.4988315508757,18.9597101369067
522,13.142322994686,17.6056051756509
523,14.0003115864332,17.4551490688447
524,14.8583001781803,17.9065173892633
525,15.9307859178643,17.9065173892633
526,17.0032716575482,18.0569734960695
527,18.5047516931057,18.0569734960695
528,19.5772374327896,18.5083418164881
529,20.8642203204104,18.5083418164881
530,21.9367060600943,18.6587979232943
531,23.223688947715,18.6587979232943
532,24.296174687399,19.1101662437129
533,25.1541632791461,19.1101662437129
534,26.0121518708933,19.862446777744
535,26.6556433147036,19.862446777744
536,27.299134758514,19.862446777744
537,27.7281290543876,19.862446777744
538,28.1571233502611,19.862446777744
539,28.3716204981979,19.862446777744
540,28.8006147940715,19.5615345641315
541,28.8006147940715,19.2606223505191
542,29.0151119420083,18.3578857096819
543,29.2296090899451,18.0569734960695
544,29.2296090899451,17.6056051756509
545,29.4441062378819,17.3046929620385
546,29.4441062378819,17.0037807484261
547,29.4441062378819,16.4019563212013
548,29.4441062378819,15.3487635735578
549,29.4441062378819,15.0478513599454
550,29.4441062378819,14.4460269327206
551,29.2296090899451,14.1451147191082
552,29.2296090899451,13.8442025054958
553,29.0151119420083,13.3928341850772
554,29.0151119420083,13.0919219714648
555,28.8006147940715,12.1891853306275
556,28.5861176461347,11.5873609034027
557,28.3716204981979,11.8882731170151
558,28.1571233502611,12.0387292238213
559,27.9426262023243,11.5873609034027
560,27.7281290543876,11.4369047965965
561,27.299134758514,11.2864486897903
562,27.0846376105772,11.1359925829841
563,26.6556433147036,10.9855364761779
564,26.22664901883,10.8350803693717
565,25.5831575750197,10.6846242625655
566,25.1541632791461,10.5341681557593
567,24.5106718353357,10.2332559421469
568,23.6526832435886,10.0827998353407
569,23.0091917997782,10.2332559421469
570,22.1512032080311,10.2332559421469
571,21.2932146162839,10.2332559421469
572,20.4352260245368,10.2332559421469
573,19.5772374327896,10.2332559421469
574,18.9337459889793,10.2332559421469
575,18.0757573972321,10.2332559421469
576,17.217768805485,10.3837120489531
577,16.5742773616746,10.2332559421469
578,15.9307859178643,10.2332559421469
579,15.2872944740539,9.93234372853447
580,14.6438030302435,9.78188762172827
581,14.21480873437,10.0827998353407
582,13.5713172905596,10.0827998353407
583,13.142322994686,10.2332559421469
584,12.7133286988124,10.2332559421469
585,12.2843344029389,10.0827998353407
586,11.8553401070653,10.0827998353407
587,11.6408429591285,10.0827998353407
588,11.4263458111917,10.0827998353407
589,11.2118486632549,10.2332559421469
590,10.9973515153181,10.2332559421469
591,10.7828543673814,10.0827998353407
592,10.7828543673814,10.0827998353407
593,10.5683572194446,10.2332559421469
594,10.5683572194446,10.0827998353407
595,10.7828543673814,10.3837120489531
596,10.7828543673814,10.3837120489531
597,10.9973515153181,10.6846242625655
598,10.9973515153181,10.8350803693717
599,10.9973515153181,11.4369047965965
600,10.9973515153181,11.4369047965965
601,10.9973515153181,12.1891853306275
602,11.2118486632549,12.1891853306275
603,11.2118486632549,12.6405536510462
604,11.2118486632549,12.6405536510462
605,10.9973515153181,13.994658612302
606,11.2118486632549,13.994658612302
607,11.2118486632549,14.8973952531392
608,10.9973515153181,14.8973952531392
609,10.9973515153181,15.9505880007826
610,10.9973515153181,15.9505880007826
611,10.9973515153181,17.1542368552323
612,10.9973515153181,17.1542368552323
613,10.9973515153181,18.2074296028757
614,10.9973515153181,18.2074296028757
615,10.9973515153181,18.8092540301005
616,10.9973515153181,18.8092540301005
617,10.7828543673814,19.5615345641315
618,10.9973515153181,19.5615345641315
619,10.7828543673814,20.1633589913564
620,10.7828543673814,20.1633589913564
621,10.7828543673814,20.3138150981626
622,10.7828543673814,20.3138150981626
623,10.7828543673814,19.4110784573253
624,10.7828543673814,19.4110784573253
625,10.7828543673814,20.7651834185812
626,10.7828543673814,20.7651834185812
627,10.5683572194446,20.614727311775
628,10.7828543673814,20.614727311775
629,10.5683572194446,20.3138150981626
630,10.7828543673814,20.3138150981626
631,10.5683572194446,20.3138150981626
632,10.5683572194446,20.1633589913564
633,10.5683572194446,20.0129028845502
634,10.7828543673814,19.5615345641315
635,10.9973515153181,18.8092540301005
636,11.4263458111917,18.6587979232943
637,12.0698372550021,18.5083418164881
638,12.7133286988124,18.0569734960695
639,13.3568201426228,17.7560612824571
640,14.21480873437,17.6056051756509
641,15.2872944740539,17.4551490688447
642,16.3597802137378,17.6056051756509
643,17.217768805485,17.7560612824571
644,18.5047516931057,17.6056051756509
645,19.7917345807264,17.6056051756509
646,20.8642203204104,17.3046929620385
647,21.9367060600943,17.3046929620385
648,23.0091917997782,17.4551490688447
649,24.0816775394622,17.6056051756509
650,24.9396661312093,17.6056051756509
651,25.7976547229565,17.7560612824571
652,26.22664901883,17.9065173892633
653,26.8701404626404,17.9065173892633
654,27.299134758514,17.7560612824571
655,27.7281290543876,17.7560612824571
656,27.9426262023243,17.3046929620385
657,28.1571233502611,17.1542368552323
658,28.1571233502611,16.5524124280075
659,28.3716204981979,16.2515002143951
660,28.5861176461347,15.9505880007826
661,28.5861176461347,15.8001318939764
662,28.5861176461347,15.3487635735578
663,28.5861176461347,15.1983074667516
664,28.8006147940715,14.2955708259144
665,28.5861176461347,14.1451147191082
666,28.5861176461347,13.8442025054958
667,28.5861176461347,13.6937463986896
668,28.5861176461347,13.3928341850772
669,28.3716204981979,13.3928341850772
670,28.1571233502611,12.7910097578524
671,28.1571233502611,12.6405536510462
672,27.9426262023243,12.1891853306275
673,27.7281290543876,12.0387292238213
674,27.5136319064508,11.8882731170151
675,27.299134758514,11.8882731170151
676,27.0846376105772,11.4369047965965
677,26.6556433147036,11.2864486897903
678,26.4411461667668,11.2864486897903
679,26.0121518708933,11.2864486897903
680,25.7976547229565,10.9855364761779
681,25.1541632791461,10.9855364761779
682,24.7251689832725,10.6846242625655
683,24.0816775394622,10.5341681557593
684,23.4381860956518,10.5341681557593
685,22.7946946518414,10.5341681557593
686,21.9367060600943,10.6846242625655
687,21.2932146162839,10.6846242625655
688,20.4352260245368,10.3837120489531
689,19.7917345807264,10.3837120489531
690,18.9337459889793,9.93234372853447
691,18.2902545451689,9.93234372853447
692,17.4322659534218,10.6846242625655
693,16.7887745096114,10.6846242625655
694,16.145283065801,10.6846242625655
695,15.2872944740539,10.6846242625655
696,14.8583001781803,10.3837120489531
697,14.21480873437,10.3837120489531
698,13.7858144384964,10.8350803693717
699,13.142322994686,10.8350803693717
700,12.7133286988124,10.6846242625655
701,12.4988315508757,10.6846242625655
702,12.0698372550021,10.6846242625655
703,11.6408429591285,10.6846242625655
704,11.4263458111917,10.8350803693717
705,11.2118486632549,10.8350803693717
706,10.9973515153181,10.8350803693717
707,10.7828543673814,10.8350803693717
708,10.7828543673814,10.8350803693717
709,10.5683572194446,10.8350803693717
710,10.5683572194446,11.1359925829841
711,10.5683572194446,10.9855364761779
712,10.5683572194446,10.9855364761779
713,10.7828543673814,10.9855364761779
714,10.7828543673814,11.2864486897903
715,10.7828543673814,11.4369047965965
716,10.7828543673814,12.0387292238213
717,10.9973515153181,12.1891853306275
718,10.9973515153181,12.7910097578524
719,10.9973515153181,12.9414658646586
720,10.9973515153181,13.3928341850772
721,11.2118486632549,13.6937463986896
722,10.9973515153181,14.746939146333
723,10.9973515153181,14.8973952531392
724,10.9973515153181,14.8973952531392
725,10.9973515153181,15.6496757871702
726,10.9973515153181,16.7028685348137
727,10.9973515153181,17.1542368552323
728,10.9973515153181,17.7560612824571
729,10.9973515153181,18.2074296028757
730,10.9973515153181,18.6587979232943
731,10.9973515153181,18.9597101369067
732,10.9973515153181,19.2606223505191
733,10.9973515153181,19.862446777744
734,10.9973515153181,20.3138150981626
735,10.9973515153181,20.7651834185812
736,10.9973515153181,21.0660956321936
737,10.7828543673814,21.0660956321936
738,10.9973515153181,21.0660956321936
739,10.7828543673814,21.367007845806
740,10.7828543673814,21.5174639526122
741,10.7828543673814,21.5174639526122
742,10.7828543673814,21.367007845806
743,10.7828543673814,21.367007845806
744,10.7828543673814,21.367007845806
745,10.7828543673814,21.5174639526122
746,10.7828543673814,21.5174639526122
747,10.7828543673814,21.6679200594184
748,10.7828543673814,21.8183761662246
749,10.7828543673814,21.0660956321936
750,10.9973515153181,20.9156395253874
751,11.4263458111917,20.3138150981626
752,11.8553401070653,20.1633589913564
753,12.2843344029389,19.5615345641315
754,12.9278258467492,19.5615345641315
755,13.7858144384964,19.2606223505191
756,14.6438030302435,19.1101662437129
757,15.7162887699275,19.1101662437129
758,16.7887745096114,18.9597101369067
759,18.0757573972321,19.2606223505191
760,19.1482431369161,19.1101662437129
761,20.4352260245368,18.9597101369067
762,21.7222089121575,18.9597101369067
763,22.7946946518414,19.1101662437129
764,23.8671803915254,19.2606223505191
